Mooring Name,Latitude,Longitude,Date,Time,xCO2  SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2  Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure  (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2  SW (dry) (umol/mol),xCO2  Air (dry) (umol/mol),fCO2  SW (sat) uatm,fCO2  Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2
EXPLORATORIUM,37.802,-122.398,7/30/2014,21:47,518.8,2,4.85,400.4,2,4.44,1019.8,19,98.83,19.499,32.102,521.3,402.2,511.5,394.6,116.9,513.2,395.9,117.3
EXPLORATORIUM,37.802,-122.398,7/30/2014,22:17,523.1,2,4.16,403.1,2,3.66,1019.4,19.6,99.28,19.478,32.11,525.3,404.6,515.2,396.8,118.4,517,398.2,118.8
EXPLORATORIUM,37.802,-122.398,7/30/2014,23:17,513.7,2,4.93,397.3,2,4.38,1019.3,19.7,99.06,19.126,32.218,516.3,399.1,506.5,391.6,115,508.3,392.9,115.4
EXPLORATORIUM,37.802,-122.398,7/31/2014,0:17,507.3,2,4.76,399.6,2,4.37,1019,19.9,99.42,18.831,32.327,509.7,401.4,500.1,393.8,106.3,501.9,395.2,106.7
EXPLORATORIUM,37.802,-122.398,7/31/2014,1:17,501,2,4.9,402.5,2,4.45,1018.9,20.1,99.17,18.722,32.401,503.4,404.3,494,396.7,97.3,495.7,398.1,97.6
EXPLORATORIUM,37.802,-122.398,7/31/2014,2:17,492.4,2,4.65,403.3,2,4.35,1019.1,20.2,99.21,18.644,32.403,494.7,405.1,485.6,397.6,87.9,487.3,399,88.3
EXPLORATORIUM,37.802,-122.398,7/31/2014,3:17,486.7,2,4.52,403.6,2,4.31,1019.2,20.2,99.12,18.688,32.399,488.9,405.4,479.9,397.9,82,481.6,399.3,82.3
EXPLORATORIUM,37.802,-122.398,7/31/2014,4:17,481.9,2,4.48,402,2,4.3,1019.8,20.1,99.34,18.904,32.352,484.1,403.8,475.3,396.5,78.9,477,397.9,79.1
EXPLORATORIUM,37.802,-122.398,7/31/2014,5:17,484.9,2,4.51,402.3,2,4.35,1020,19.9,99.35,19.053,32.281,487,404.1,478.2,396.8,81.4,479.9,398.2,81.7
EXPLORATORIUM,37.802,-122.398,7/31/2014,6:17,516.8,2,4.43,398.2,2,4.29,1019.8,19.8,99.39,19.152,32.244,519.1,399.9,509.6,392.5,117,511.3,393.9,117.4
EXPLORATORIUM,37.802,-122.398,7/31/2014,7:17,524.6,2,4.38,398.3,2,4.27,1019.7,19.7,99.45,19.06,32.215,526.9,400,517.2,392.6,124.5,519,394,125
EXPLORATORIUM,37.802,-122.398,7/31/2014,8:17,525.4,2,4.38,396.8,2,4.27,1019.6,19.6,99.54,19.004,32.218,527.7,398.5,518,391.2,126.9,519.8,392.5,127.3
EXPLORATORIUM,37.802,-122.398,7/31/2014,9:17,520,2,4.38,397.1,2,4.26,1019.7,19.4,99.44,18.95,32.234,522.3,398.8,512.8,391.5,121.2,514.6,392.9,121.7
EXPLORATORIUM,37.802,-122.398,7/31/2014,10:17,515.3,2,4.34,395.1,2,4.21,1019.6,19.2,99.54,18.854,32.275,517.5,396.7,508.1,389.5,118.6,509.9,390.9,119
EXPLORATORIUM,37.802,-122.398,7/31/2014,11:17,510.7,2,4.37,393.9,2,4.22,1019.4,19,99.76,18.754,32.304,512.9,395.6,503.5,388.3,115.2,505.3,389.7,115.6
EXPLORATORIUM,37.802,-122.398,7/31/2014,12:17,504,2,4.32,396.1,2,4.2,1019.4,18.8,99.5,18.623,32.328,506.2,397.7,497,390.5,106.4,498.7,391.9,106.8
EXPLORATORIUM,37.802,-122.398,7/31/2014,13:17,506.3,2,4.3,397.4,2,4.18,1019.7,18.6,99.88,18.734,32.271,508.5,399.1,499.4,391.9,107.4,501.1,393.3,107.8
EXPLORATORIUM,37.802,-122.398,7/31/2014,14:17,505,2,4.34,396.4,2,4.19,1020.1,18.4,99.27,18.713,32.275,507.2,398.1,498.3,391.1,107.2,500.1,392.4,107.6
EXPLORATORIUM,37.802,-122.398,7/31/2014,15:17,525.4,2,4.38,394.6,2,4.23,1020.5,18.4,99.75,19.027,32.163,527.7,396.3,518.4,389.3,129.1,520.2,390.7,129.5
EXPLORATORIUM,37.802,-122.398,7/31/2014,16:17,534.1,2,4.48,401.8,2,4.29,1020.6,18.3,99.66,19.004,32.155,536.6,403.5,527.2,396.4,130.7,529,397.8,131.2
EXPLORATORIUM,37.802,-122.398,7/31/2014,17:17,539.2,2,4.64,397.4,2,4.36,1020.8,18.3,99.84,19.279,32.102,541.7,399.1,532.1,392.1,140.1,534,393.4,140.6
EXPLORATORIUM,37.802,-122.398,7/31/2014,18:17,562.3,2,4.68,393.9,2,4.43,1020.5,18.4,99.76,19.613,32.033,565,395.6,554.6,388.4,166.2,556.5,389.7,166.8
EXPLORATORIUM,37.802,-122.398,7/31/2014,19:17,566.1,2,4.91,397.5,2,4.56,1020.2,18.6,99.89,19.649,31.996,568.9,399.3,558.3,391.8,166.4,560.2,393.2,167
EXPLORATORIUM,37.802,-122.398,7/31/2014,20:17,567,2,4.81,394.1,2,4.42,1019.7,18.7,99.77,19.544,32.035,569.8,395.9,558.9,388.4,170.6,560.8,389.7,171.1
EXPLORATORIUM,37.802,-122.398,7/31/2014,21:17,564.7,2,5.25,394.8,2,4.62,1019.2,18.9,99.72,19.543,32.079,567.7,396.6,556.6,388.8,167.8,558.5,390.2,168.4
EXPLORATORIUM,37.802,-122.398,7/31/2014,22:17,558.9,2,5.04,394.5,2,4.49,1018.5,19.1,99.9,19.473,32.093,561.8,396.3,550.5,388.3,162.2,552.4,389.6,162.7
EXPLORATORIUM,37.802,-122.398,7/31/2014,23:17,550.8,2,5.46,393.7,2,4.68,1017.8,19.4,99.48,19.24,32.172,553.8,395.6,542.4,387.5,155,544.3,388.8,155.5
EXPLORATORIUM,37.802,-122.398,8/1/2014,0:17,541.1,2,4.86,397.8,2,4.35,1017.4,19.6,99.89,18.985,32.278,543.7,399.5,532.5,391.3,141.2,534.4,392.7,141.7
EXPLORATORIUM,37.802,-122.398,8/1/2014,1:17,534.3,2,5.27,400.1,2,4.62,1017.1,19.8,99.88,18.758,32.375,537.1,401.9,526.1,393.7,132.4,527.9,395,132.9
EXPLORATORIUM,37.802,-122.398,8/1/2014,2:17,523.6,2,4.5,399.4,2,4.31,1017,19.9,99.84,18.607,32.433,526,401.1,515.3,392.9,122.4,517.1,394.3,122.8
EXPLORATORIUM,37.802,-122.398,8/1/2014,3:17,515.2,2,4.53,399.2,2,4.27,1017.4,20,99.82,18.604,32.406,517.6,400.9,507.2,392.8,114.3,508.9,394.2,114.7
EXPLORATORIUM,37.802,-122.398,8/1/2014,4:17,511.4,2,4.44,399,2,4.3,1017.8,19.8,99.61,18.801,32.302,513.6,400.7,503.4,392.7,110.7,505.2,394.1,111.1
EXPLORATORIUM,37.802,-122.398,8/1/2014,5:17,507.8,2,4.55,398,2,4.35,1017.9,19.6,99.76,18.861,32.251,510.2,399.8,500,391.8,108.2,501.7,393.2,108.6
EXPLORATORIUM,37.802,-122.398,8/1/2014,6:17,531.9,2,4.61,398.2,2,4.37,1017.9,19.4,99.6,19.117,32.142,534.4,399.9,523.5,391.8,131.7,525.3,393.2,132.2
EXPLORATORIUM,37.802,-122.398,8/1/2014,7:17,551.4,2,4.65,397,2,4.37,1017.7,19.3,99.53,19.25,32.065,554,398.7,542.6,390.5,152,544.4,391.9,152.6
EXPLORATORIUM,37.802,-122.398,8/1/2014,8:17,558.9,2,4.64,394.3,2,4.39,1017.5,19.2,100.01,19.206,32.085,561.5,396,549.9,387.8,162.1,551.8,389.1,162.6
EXPLORATORIUM,37.802,-122.398,8/1/2014,9:17,557.2,2,4.64,398.4,2,4.36,1017.4,19.1,99.62,19.083,32.13,559.8,400.1,548.3,391.8,156.4,550.2,393.2,157
EXPLORATORIUM,37.802,-122.398,8/1/2014,10:17,548.9,2,4.6,394.9,2,4.34,1017.3,19.1,99.79,19.071,32.13,551.4,396.6,540,388.3,151.6,541.8,389.7,152.2
EXPLORATORIUM,37.802,-122.398,8/1/2014,11:17,541.2,2,4.55,393.3,2,4.35,1017.3,19,99.74,18.946,32.188,543.7,395,532.5,386.8,145.6,534.3,388.2,146.1
EXPLORATORIUM,37.802,-122.398,8/1/2014,12:17,534.9,2,4.54,395.2,2,4.34,1017.1,19,99.68,18.856,32.163,537.4,397,526.3,388.7,137.5,528.1,390.1,138
EXPLORATORIUM,37.802,-122.398,8/1/2014,13:17,545.8,2,4.51,396.4,2,4.31,1017.4,18.9,99.5,18.873,32.021,548.3,398.1,537.1,390,147.1,539,391.3,147.6
EXPLORATORIUM,37.802,-122.398,8/1/2014,14:17,549.3,2,4.53,401.6,2,4.33,1017.7,18.8,99.98,18.921,31.986,551.8,403.3,540.7,395.2,145.5,542.6,396.5,146
EXPLORATORIUM,37.802,-122.398,8/1/2014,15:17,548.9,2,4.78,402.6,2,4.49,1017.9,18.8,99.7,18.875,32.048,551.6,404.4,540.6,396.4,144.2,542.5,397.7,144.7
EXPLORATORIUM,37.802,-122.398,8/1/2014,16:17,547.5,2,4.93,399.4,2,4.5,1018.3,18.9,99.78,19.005,32.022,550.2,401.2,539.3,393.3,146,541.2,394.7,146.5
EXPLORATORIUM,37.802,-122.398,8/1/2014,17:17,543.7,2,4.88,397.9,2,4.45,1018.6,19,99.85,19.225,32.012,546.3,399.7,535.6,391.8,143.7,537.4,393.2,144.2
EXPLORATORIUM,37.802,-122.398,8/1/2014,18:17,542.4,2,4.66,398.2,2,4.35,1018.8,19.1,99.93,19.493,31.991,545,399.9,534.2,392,142.1,536,393.4,142.6
EXPLORATORIUM,37.802,-122.398,8/1/2014,19:17,551.4,2,4.92,394.1,2,4.46,1018.6,19.2,99.82,19.643,31.97,554.1,395.8,542.9,387.8,155.1,544.7,389.2,155.6
EXPLORATORIUM,37.802,-122.398,8/1/2014,20:17,557.6,2,4.82,393.9,2,4.4,1018.3,19.3,99.73,19.626,31.966,560.3,395.6,548.8,387.5,161.3,550.7,388.8,161.9
EXPLORATORIUM,37.802,-122.398,8/1/2014,21:17,559.9,2,5.29,396.4,2,4.61,1017.8,19.4,99.73,19.376,32.044,562.9,398.2,551.2,390,161.3,553.1,391.3,161.8
EXPLORATORIUM,37.802,-122.398,8/1/2014,22:17,558.7,2,4.98,394.4,2,4.44,1017.5,19.5,99.68,19.585,32.015,561.5,396.1,549.5,387.7,161.9,551.4,389,162.4
EXPLORATORIUM,37.802,-122.398,8/1/2014,23:17,551.6,2,5.23,398,2,4.57,1017,19.7,99.6,19.184,32.141,554.5,399.9,542.8,391.4,151.4,544.6,392.7,151.9
EXPLORATORIUM,37.802,-122.398,8/2/2014,0:17,545.6,2,4.88,401.5,2,4.42,1016.4,19.9,100.02,18.923,32.251,548.3,403.3,536.5,394.7,141.9,538.4,396,142.4
EXPLORATORIUM,37.802,-122.398,8/2/2014,1:17,541.3,2,5.23,400.5,2,4.6,1016.3,20,99.52,18.707,32.356,544.1,402.4,532.6,393.8,138.8,534.4,395.2,139.2
EXPLORATORIUM,37.802,-122.398,8/2/2014,2:17,532.7,2,4.84,403.5,2,4.43,1016.4,20.1,99.6,18.62,32.392,535.2,405.3,524,396.7,127.2,525.8,398.1,127.7
EXPLORATORIUM,37.802,-122.398,8/2/2014,3:17,524.7,2,4.65,399.5,2,4.36,1016.7,20.1,99.62,18.468,32.439,527.1,401.3,516.3,393,123.3,518.1,394.4,123.7
EXPLORATORIUM,37.802,-122.398,8/2/2014,4:17,518.9,2,4.57,400.7,2,4.33,1017.3,19.9,99.47,18.55,32.386,521.3,402.5,510.8,394.4,116.5,512.6,395.8,116.9
EXPLORATORIUM,37.802,-122.398,8/2/2014,5:17,515,2,4.52,399.1,2,4.3,1017.9,19.7,99.43,18.626,32.335,517.4,400.8,507.2,392.9,114.3,509,394.3,114.7
EXPLORATORIUM,37.802,-122.398,8/2/2014,6:17,514.6,2,4.5,397.3,2,4.29,1017.8,19.5,99.74,18.939,32.191,517,399,506.6,391,115.6,508.3,392.3,116
EXPLORATORIUM,37.802,-122.398,8/2/2014,7:17,542.2,2,4.5,395.7,2,4.28,1017.9,19.3,99.53,19.222,32.072,544.6,397.4,533.5,389.3,144.2,535.4,390.6,144.7
EXPLORATORIUM,37.802,-122.398,8/2/2014,8:17,564.6,2,4.45,392,2,4.26,1017.8,19.2,99.39,19.368,32.013,567.1,393.7,555.4,385.5,169.9,557.3,386.9,170.5
EXPLORATORIUM,37.802,-122.398,8/2/2014,9:17,571.3,2,4.38,393,2,4.2,1017.4,19.1,99.7,19.23,32.057,573.8,394.7,561.8,386.4,175.4,563.8,387.8,176
EXPLORATORIUM,37.802,-122.398,8/2/2014,10:17,566.1,2,4.35,390.7,2,4.18,1017.3,18.9,99.72,19.236,32.055,568.5,392.3,556.6,384.1,172.5,558.5,385.4,173.1
EXPLORATORIUM,37.802,-122.398,8/2/2014,11:17,559.7,2,4.33,392.7,2,4.17,1017.7,18.8,99.61,19.145,32.08,562.1,394.3,550.6,386.3,164.4,552.5,387.6,164.9
EXPLORATORIUM,37.802,-122.398,8/2/2014,12:17,553.4,2,4.28,392.2,2,4.12,1017.9,18.7,99.53,19.046,32.139,555.7,393.8,544.5,385.9,158.6,546.4,387.2,159.2
EXPLORATORIUM,37.802,-122.398,8/2/2014,13:17,552.2,2,4.26,392.7,2,4.1,1018.3,18.6,99.3,18.989,32.028,554.5,394.4,543.6,386.6,157,545.5,387.9,157.6
EXPLORATORIUM,37.802,-122.398,8/2/2014,14:17,560.5,2,4.23,392.3,2,4.07,1018.7,18.5,99.93,19.07,31.855,562.9,393.9,552,386.3,165.7,553.9,387.6,166.3
EXPLORATORIUM,37.802,-122.398,8/2/2014,15:17,562.9,2,4.3,395.8,2,4.15,1019.1,18.4,99.94,19.037,31.879,565.3,397.4,554.5,389.9,164.7,556.5,391.2,165.2
EXPLORATORIUM,37.802,-122.398,8/2/2014,16:17,557.6,2,4.4,396.4,2,4.2,1019.7,18.3,99.89,18.988,31.977,560.1,398,549.8,390.7,159.1,551.8,392.1,159.7
EXPLORATORIUM,37.802,-122.398,8/2/2014,17:17,553,2,4.51,398.9,2,4.26,1019.8,18.3,99.61,19.021,31.919,555.5,400.6,545.3,393.3,152,547.2,394.7,152.5
EXPLORATORIUM,37.802,-122.398,8/2/2014,18:17,549.2,2,4.52,396.1,2,4.27,1019.8,18.4,99.91,19.088,31.959,551.7,397.8,541.6,390.5,151.1,543.5,391.8,151.6
EXPLORATORIUM,37.802,-122.398,8/2/2014,19:17,548.7,2,4.72,394.2,2,4.35,1019.7,18.4,100.2,19.346,31.956,551.3,395.9,541,388.5,152.5,542.8,389.8,153
EXPLORATORIUM,37.802,-122.398,8/2/2014,20:17,549.1,2,4.63,392.7,2,4.31,1019.7,18.5,99.94,19.5,31.926,551.7,394.4,541.2,386.9,154.3,543.1,388.2,154.8
EXPLORATORIUM,37.802,-122.398,8/2/2014,21:17,549.6,2,5.1,394.2,2,4.57,1019.2,18.7,100.01,19.217,32.032,552.4,396,541.8,388.4,153.4,543.7,389.8,153.9
EXPLORATORIUM,37.802,-122.398,8/2/2014,22:17,545.7,2,4.71,393.5,2,4.26,1018.9,18.8,99.78,19.263,31.998,548.3,395.2,537.6,387.5,150.1,539.5,388.9,150.6
EXPLORATORIUM,37.802,-122.398,8/2/2014,23:17,541.8,2,5.04,392.3,2,4.44,1017.9,19,99.58,19.053,32.104,544.6,394,533.6,386.1,147.5,535.5,387.4,148
EXPLORATORIUM,37.802,-122.398,8/3/2014,0:17,537.9,2,4.59,398,2,4.21,1017.7,19.2,99.62,18.856,32.204,540.3,399.7,529.5,391.7,137.8,531.3,393,138.3
EXPLORATORIUM,37.802,-122.398,8/3/2014,1:17,534.6,2,4.74,397.2,2,4.36,1017.2,19.3,99.62,18.587,32.33,537.1,398.9,526.2,390.8,135.4,528.1,392.2,135.9
EXPLORATORIUM,37.802,-122.398,8/3/2014,2:17,531.4,2,4.65,396.8,2,4.29,1017.7,19.3,99.66,18.481,32.379,533.9,398.5,523.4,390.7,132.8,525.3,392,133.2
EXPLORATORIUM,37.802,-122.398,8/3/2014,3:17,527.5,2,4.54,395.8,2,4.24,1017.5,19.3,99.61,18.338,32.438,529.9,397.5,519.5,389.7,129.8,521.3,391,130.3
EXPLORATORIUM,37.802,-122.398,8/3/2014,4:17,523.7,2,4.49,397.4,2,4.24,1018.1,19.3,99.93,18.288,32.454,526.1,399.1,516.1,391.5,124.6,517.9,392.9,125
EXPLORATORIUM,37.802,-122.398,8/3/2014,5:17,522.3,2,4.48,400.8,2,4.25,1018.4,19.2,99.81,18.622,32.289,524.6,402.5,514.6,394.8,119.9,516.4,396.1,120.3
EXPLORATORIUM,37.802,-122.398,8/3/2014,6:17,520.2,2,4.46,395.9,2,4.24,1018.6,19.1,99.58,18.606,32.278,522.6,397.6,512.7,390.1,122.6,514.5,391.4,123.1
EXPLORATORIUM,37.802,-122.398,8/3/2014,7:17,541.1,2,4.46,392.7,2,4.23,1018.6,18.9,99.48,19.128,32.054,543.5,394.4,532.9,386.6,146.2,534.7,388,146.7
EXPLORATORIUM,37.802,-122.398,8/3/2014,8:17,554.9,2,4.5,391.8,2,4.29,1018.5,18.8,99.54,19.196,32.04,557.4,393.5,546.4,385.7,160.7,548.3,387,161.2
EXPLORATORIUM,37.802,-122.398,8/3/2014,9:17,577,2,4.53,392.6,2,4.3,1018.6,18.7,99.73,19.401,31.981,579.7,394.3,568.1,386.5,181.6,570.1,387.8,182.3
EXPLORATORIUM,37.802,-122.398,8/3/2014,10:17,583.5,2,4.54,391,2,4.31,1018.6,18.6,99.69,19.376,31.99,586.2,392.7,574.5,384.9,189.6,576.5,386.2,190.3
EXPLORATORIUM,37.802,-122.398,8/3/2014,11:17,580.9,2,4.52,390.8,2,4.31,1018.6,18.6,99.75,19.249,32.021,583.5,392.5,572,384.8,187.2,574,386.1,187.9
EXPLORATORIUM,37.802,-122.398,8/3/2014,12:17,574.9,2,4.54,391.8,2,4.31,1018.9,18.6,99.93,19.189,32.039,577.5,393.5,566.3,385.9,180.4,568.3,387.2,181.1
EXPLORATORIUM,37.802,-122.398,8/3/2014,13:17,569.1,2,4.56,393.9,2,4.29,1019,18.6,99.6,19.156,32.058,571.7,395.6,560.7,388,172.8,562.7,389.3,173.4
EXPLORATORIUM,37.802,-122.398,8/3/2014,14:17,562.9,2,4.52,392.7,2,4.24,1019.4,18.6,99.65,19.062,32.058,565.4,394.3,554.9,387,167.9,556.8,388.3,168.5
EXPLORATORIUM,37.802,-122.398,8/3/2014,15:17,572.7,2,4.43,393.3,2,4.19,1019.8,18.6,99.57,19.033,31.79,575.3,394.9,564.7,387.7,177,566.7,389.1,177.6
EXPLORATORIUM,37.802,-122.398,8/3/2014,16:17,570,2,4.49,394.1,2,4.18,1020.1,18.5,99.69,18.998,31.842,572.5,395.7,562.3,388.6,173.6,564.2,390,174.2
EXPLORATORIUM,37.802,-122.398,8/3/2014,17:17,564,2,4.52,393.4,2,4.18,1020.4,18.5,99.84,19.001,31.835,566.6,395.1,556.6,388.1,168.5,558.5,389.4,169.1
EXPLORATORIUM,37.802,-122.398,8/3/2014,18:17,560.8,2,4.51,396,2,4.2,1020.1,18.5,99.87,19.017,31.879,563.4,397.7,553.3,390.6,162.7,555.2,391.9,163.3
EXPLORATORIUM,37.802,-122.398,8/3/2014,19:17,557.8,2,4.83,398.4,2,4.38,1019.8,18.6,100.02,19.02,31.947,560.5,400.2,550.3,392.9,157.4,552.2,394.3,158
EXPLORATORIUM,37.802,-122.398,8/3/2014,20:17,556,2,4.55,392.9,2,4.15,1020,18.6,99.67,19.266,31.941,558.5,394.5,548.2,387.3,160.9,550.1,388.6,161.5
EXPLORATORIUM,37.802,-122.398,8/3/2014,21:17,556.5,2,5.01,391.7,2,4.38,1019.7,18.8,99.69,19.373,31.919,559.3,393.4,548.8,386,162.7,550.7,387.4,163.3
EXPLORATORIUM,37.802,-122.398,8/3/2014,22:17,551.4,2,4.75,392.8,2,4.23,1018.9,18.9,99.64,19.121,32.007,554.1,394.5,543.4,386.9,156.5,545.3,388.2,157
EXPLORATORIUM,37.802,-122.398,8/3/2014,23:17,549.2,2,5.14,394,2,4.46,1018.7,19.1,99.63,19.081,32.011,552,395.8,541.3,388.1,153.2,543.2,389.5,153.7
EXPLORATORIUM,37.802,-122.398,8/4/2014,0:17,544.1,2,4.56,392.2,2,4.21,1018.3,19.2,99.57,18.8,32.172,546.6,393.9,536,386.2,149.7,537.8,387.6,150.3
EXPLORATORIUM,37.802,-122.398,8/4/2014,1:17,542.6,2,4.76,391.9,2,4.32,1018.1,19.3,99.57,18.616,32.259,545.2,393.6,534.6,385.9,148.7,536.4,387.3,149.2
EXPLORATORIUM,37.802,-122.398,8/4/2014,2:17,539.7,2,4.74,391.2,2,4.34,1018.1,19.3,99.61,18.409,32.363,542.3,392.9,531.9,385.4,146.5,533.8,386.8,147
EXPLORATORIUM,37.802,-122.398,8/4/2014,3:17,537,2,4.69,394.9,2,4.27,1018.5,19.4,99.61,18.279,32.418,539.5,396.6,529.5,389.2,140.3,531.3,390.6,140.8
EXPLORATORIUM,37.802,-122.398,8/4/2014,4:17,533.1,2,4.65,394.2,2,4.27,1018.9,19.3,100,18.104,32.497,535.6,395.9,526,388.8,137.2,527.8,390.2,137.6
EXPLORATORIUM,37.802,-122.398,8/4/2014,5:17,530.8,2,4.64,393.8,2,4.3,1019.2,19.3,99.62,18.201,32.451,533.3,395.5,523.8,388.5,135.3,525.6,389.8,135.8
EXPLORATORIUM,37.802,-122.398,8/4/2014,6:17,530.8,2,4.62,392.8,2,4.28,1019.1,19.2,99.99,18.433,32.339,533.2,394.5,523.5,387.3,136.2,525.4,388.7,136.7
EXPLORATORIUM,37.802,-122.398,8/4/2014,7:17,529.7,2,4.59,391.1,2,4.28,1019.4,19.1,99.6,18.53,32.282,532.1,392.7,522.6,385.7,136.9,524.4,387,137.4
EXPLORATORIUM,37.802,-122.398,8/4/2014,8:17,541.5,2,4.57,391.3,2,4.31,1019,19.1,99.62,18.88,32.144,544,393,533.8,385.6,148.2,535.6,386.9,148.7
EXPLORATORIUM,37.802,-122.398,8/4/2014,9:17,563.7,2,4.56,390.8,2,4.29,1019,19,99.65,19.362,32.021,566.3,392.5,555.2,384.9,170.4,557.2,386.2,170.9
EXPLORATORIUM,37.802,-122.398,8/4/2014,10:17,584.9,2,4.53,391.5,2,4.28,1018.9,18.9,99.71,19.506,31.985,587.5,393.2,575.9,385.4,190.5,577.9,386.7,191.2
EXPLORATORIUM,37.802,-122.398,8/4/2014,11:17,597.6,2,4.54,391.6,2,4.29,1019,18.9,99.75,19.435,31.998,600.3,393.3,588.6,385.6,203,590.6,386.9,203.7
EXPLORATORIUM,37.802,-122.398,8/4/2014,12:17,592.9,2,4.53,393,2,4.31,1019.3,18.8,99.55,19.317,32.027,595.6,394.7,584.2,387.1,197.1,586.2,388.4,197.8
EXPLORATORIUM,37.802,-122.398,8/4/2014,13:17,587.4,2,4.59,394,2,4.38,1019.4,18.8,99.39,19.264,32.037,590.1,395.7,578.9,388.2,190.7,580.9,389.5,191.4
EXPLORATORIUM,37.802,-122.398,8/4/2014,14:17,584.5,2,4.64,401,2,4.36,1019.5,18.7,99.7,19.178,32.062,587.2,402.8,576.2,395.2,181,578.2,396.6,181.6
EXPLORATORIUM,37.802,-122.398,8/4/2014,15:17,578.7,2,4.72,400.8,2,4.39,1020,18.7,99.58,19.08,32.087,581.4,402.6,570.9,395.3,175.6,572.9,396.6,176.2
EXPLORATORIUM,37.802,-122.398,8/4/2014,16:17,577.3,2,4.8,397.5,2,4.4,1020.4,18.7,99.59,18.902,31.948,580.1,399.2,570,392.2,177.7,571.9,393.6,178.3
EXPLORATORIUM,37.802,-122.398,8/4/2014,17:17,582.7,2,4.98,393.9,2,4.49,1020.7,18.8,99.64,18.933,31.899,585.6,395.7,575.5,388.9,186.6,577.5,390.2,187.3
EXPLORATORIUM,37.802,-122.398,8/4/2014,18:17,581.7,2,4.86,395.8,2,4.46,1020.8,18.9,99.34,18.963,31.916,584.5,397.6,574.5,390.7,183.8,576.5,392.1,184.4
EXPLORATORIUM,37.802,-122.398,8/4/2014,19:17,584.3,2,5.41,391.9,2,4.81,1020.9,19,99.71,19.005,31.983,587.5,393.8,577.4,387,190.3,579.4,388.4,191
EXPLORATORIUM,37.802,-122.398,8/4/2014,20:17,583.1,2,5.25,394.3,2,4.68,1020.4,19.2,99.66,19.063,32.018,586.2,396.1,575.8,389.1,186.7,577.8,390.5,187.4
EXPLORATORIUM,37.802,-122.398,8/4/2014,21:17,584,2,5.6,392.5,2,4.86,1020.2,19.4,99.65,19.182,31.996,587.3,394.4,576.7,387.3,189.4,578.7,388.6,190
EXPLORATORIUM,37.802,-122.398,8/4/2014,22:17,582.1,2,5.09,390.6,2,4.58,1020.5,19.7,99.89,19.369,32,585,392.4,574.5,385.3,189.2,576.5,386.7,189.8
EXPLORATORIUM,37.802,-122.398,8/4/2014,23:17,575.9,2,5.53,393.7,2,4.73,1020,19.9,99.59,19.099,32.069,579.1,395.6,568.6,388.4,180.2,570.6,389.8,180.8
EXPLORATORIUM,37.802,-122.398,8/5/2014,0:17,570.3,2,5.4,396.7,2,4.7,1019.3,20.1,99.63,18.937,32.123,573.4,398.6,562.7,391.2,171.6,564.7,392.5,172.2
EXPLORATORIUM,37.802,-122.398,8/5/2014,1:17,567.2,2,5.67,398.4,2,4.84,1018.8,20.3,99.68,18.709,32.238,570.5,400.3,559.7,392.8,167,561.7,394.1,167.5
EXPLORATORIUM,37.802,-122.398,8/5/2014,2:17,561.6,2,5.2,394.6,2,4.62,1019,20.5,99.53,18.459,32.349,564.5,396.5,554.2,389.2,165,556.1,390.5,165.6
EXPLORATORIUM,37.802,-122.398,8/5/2014,3:17,557.3,2,5.12,394.8,2,4.55,1019.1,20.6,99.56,18.236,32.434,560.1,396.6,550.1,389.5,160.6,552,390.8,161.1
EXPLORATORIUM,37.802,-122.398,8/5/2014,4:17,553.6,2,5.08,393.5,2,4.59,1019.9,20.6,99.54,18.147,32.463,556.4,395.4,546.9,388.6,158.3,548.8,390,158.8
EXPLORATORIUM,37.802,-122.398,8/5/2014,5:17,549.4,2,5.08,392.9,2,4.58,1020.7,20.5,99.63,17.985,32.527,552.2,394.7,543.3,388.3,155,545.2,389.7,155.5
EXPLORATORIUM,37.802,-122.398,8/5/2014,6:17,546.9,2,5.05,393.5,2,4.57,1020.9,20.4,99.55,18.068,32.488,549.7,395.3,540.9,389,151.9,542.8,390.3,152.5
EXPLORATORIUM,37.802,-122.398,8/5/2014,7:17,544.2,2,5,393.8,2,4.52,1020.7,20.3,99.54,18.297,32.385,547,395.6,538,389.1,148.9,539.8,390.4,149.4
EXPLORATORIUM,37.802,-122.398,8/5/2014,8:17,547.3,2,4.95,392.6,2,4.54,1020.8,20.1,99.71,18.515,32.274,550.1,394.4,540.9,387.9,153.1,542.8,389.2,153.6
EXPLORATORIUM,37.802,-122.398,8/5/2014,9:17,568.8,2,4.96,391,2,4.55,1021.1,20,100,18.927,32.12,571.7,392.8,562,386.2,175.8,564,387.5,176.4
EXPLORATORIUM,37.802,-122.398,8/5/2014,10:17,588.2,2,4.97,391.8,2,4.58,1021.2,19.9,99.57,19.37,32.054,591.2,393.6,580.9,386.7,194.2,582.9,388.1,194.8
EXPLORATORIUM,37.802,-122.398,8/5/2014,11:17,608.6,2,4.96,392,2,4.58,1021.5,19.8,99.68,19.59,31.989,611.6,393.8,601,386.9,214.1,603.1,388.3,214.8
