expocode: 316420140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vessel name: LAPUSH_125W_48N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIs:  Sutton, A.; Mickett, J.; Newton, J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vessel type: Mooring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) uatm,fCO2 Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2,pH (Total Scale),pH QF,CHL,CHL QF,NTU,NTU QF,DOXY,DOXY QF
LAPUSH_125W_48N,47.966,-124.949,08/24/2014,06:17,207.9,2,3.08,385.4,2,3.03,1018.6,14.7,116.82,13.453,32.014,208.6,386.6,205.8,381.4,-175.6,206.5,382.8,-176.3,8.299,2,-999,4,-999,4,348.8,2
LAPUSH_125W_48N,47.966,-124.949,08/24/2014,09:17,182.8,2,3.19,387,2,3.13,1017.3,14.9,118.05,13.484,32,183.4,388.3,180.7,382.6,-201.9,181.4,384,-202.6,8.357,2,-999,4,-999,4,367.8,2
LAPUSH_125W_48N,47.966,-124.949,08/24/2014,12:17,304.9,2,3.17,387.6,2,3.11,1016.6,15,115.37,13.143,31.858,305.9,388.8,301.3,383,-81.7,302.4,384.4,-82,8.158,2,-999,5,-999,4,272.2,2
LAPUSH_125W_48N,47.966,-124.949,08/24/2014,15:17,285.6,2,3.12,387.8,2,3.07,1016.5,14.9,113.66,13.101,31.919,286.5,389,282.1,383.2,-101,283.2,384.6,-101.4,8.186,2,-999,5,-999,4,278.9,2
LAPUSH_125W_48N,47.966,-124.949,08/24/2014,18:17,306.7,2,3.47,387.5,2,3.4,1016.1,14.9,111.92,12.844,31.908,307.7,388.9,303.1,383,-79.9,304.2,384.4,-80.2,8.148,2,-999,5,-999,4,283.6,2
LAPUSH_125W_48N,47.966,-124.949,08/24/2014,21:17,208.5,2,3.64,388,2,3.57,1015.7,15.6,113.6,14.346,31.949,209.3,389.4,205.7,382.8,-177,206.5,384.2,-177.7,8.306,2,-999,5,-999,4,342.7,2
LAPUSH_125W_48N,47.966,-124.949,08/25/2014,00:17,222.8,2,3.09,389.3,2,3.01,1015,16.2,114.71,14.469,31.884,223.5,390.5,219.5,383.5,-164,220.3,384.9,-164.6,8.284,2,-999,5,-999,4,327.6,2
LAPUSH_125W_48N,47.966,-124.949,08/25/2014,03:17,234.2,2,3.1,389.4,2,3.06,1015.7,15.8,115.03,14.016,31.874,234.9,390.6,231,384.1,-153.1,231.8,385.5,-153.7,8.259,2,-999,5,-999,4,326.9,2
LAPUSH_125W_48N,47.966,-124.949,08/25/2014,06:17,238.5,2,2.93,389.2,2,2.9,1016.7,15.2,115.08,13.947,31.864,239.2,390.3,235.4,384.2,-148.8,236.3,385.6,-149.3,8.262,2,-999,4,-999,4,315.6,2
LAPUSH_125W_48N,47.966,-124.949,08/25/2014,09:17,219.5,2,2.78,387.8,2,2.75,1016.6,14.6,115.49,14.083,31.762,220.1,388.9,216.6,382.7,-166.1,217.4,384.1,-166.7,8.288,2,-999,4,-999,4,331,2
LAPUSH_125W_48N,47.966,-124.949,08/25/2014,12:17,240,2,2.7,387.4,2,2.68,1016.7,14.2,115.34,13.948,31.713,240.7,388.4,236.9,382.3,-145.4,237.8,383.7,-145.9,8.264,2,-999,5,-999,4,333,2
LAPUSH_125W_48N,47.966,-124.949,08/25/2014,15:17,165.9,2,2.68,387.4,2,2.65,1017.6,13.8,116.69,13.539,31.779,166.3,388.5,163.9,382.9,-218.9,164.5,384.3,-219.8,8.392,2,-999,5,-999,4,355.5,2
LAPUSH_125W_48N,47.966,-124.949,08/25/2014,18:17,226.2,2,3.14,386.2,2,3.08,1018.1,13.8,116.67,13.239,31.899,227,387.4,223.9,382.1,-158.2,224.7,383.5,-158.8,8.281,2,-999,5,-999,4,347.1,2
LAPUSH_125W_48N,47.966,-124.949,08/25/2014,21:17,196.9,2,3.41,385.4,2,3.35,1017.3,14.7,117.43,15.405,31.675,197.6,386.7,194.3,380.3,-186,195,381.7,-186.7,8.335,2,-999,5,-999,4,351.2,2
LAPUSH_125W_48N,47.966,-124.949,08/26/2014,00:17,173.2,2,3.05,386.6,2,3,1017,15.5,119.38,14.797,31.63,173.8,387.7,171,381.5,-210.5,171.6,382.9,-211.3,8.388,2,-999,5,-999,4,394.3,2
LAPUSH_125W_48N,47.966,-124.949,08/26/2014,03:17,226.5,2,3.12,389.5,2,3.09,1017,15.5,118.96,14.219,31.823,227.2,390.7,223.7,384.6,-160.9,224.5,386,-161.5,8.281,2,-999,5,-999,4,347.8,2
LAPUSH_125W_48N,47.966,-124.949,08/26/2014,06:17,219.8,2,3.21,389.6,2,3.17,1017.4,15.3,118.33,13.656,31.868,220.5,390.9,217.2,385.1,-167.9,218,386.6,-168.5,8.287,2,-999,4,-999,4,335.8,2
LAPUSH_125W_48N,47.966,-124.949,08/26/2014,09:17,240.8,2,3.24,390.1,2,3.2,1017.4,15.2,117.51,13.652,31.872,241.6,391.3,238,385.6,-147.6,238.9,387,-148.1,8.279,2,-999,4,-999,4,335.9,2
LAPUSH_125W_48N,47.966,-124.949,08/26/2014,12:17,243.1,2,3.15,390.3,2,3.12,1017.7,15.2,116.72,13.96,31.815,243.9,391.6,240.3,385.8,-145.5,241.2,387.2,-146.1,8.256,2,-999,5,-999,4,316.6,2
LAPUSH_125W_48N,47.966,-124.949,08/26/2014,15:17,222.5,2,3.09,390.1,2,3.06,1018.5,15,116.32,13.927,31.84,223.2,391.3,220.1,385.9,-165.8,220.9,387.3,-166.4,8.28,2,-999,5,-999,4,323.5,2
LAPUSH_125W_48N,47.966,-124.949,08/26/2014,18:17,216.2,2,3.38,389.4,2,3.32,1018.9,15,116.28,14.256,31.795,216.9,390.7,213.9,385.3,-171.4,214.7,386.7,-172,8.289,2,-999,5,-999,4,329,2
LAPUSH_125W_48N,47.966,-124.949,08/26/2014,21:17,185.1,2,3.5,390.1,2,3.43,1018.8,15.4,117.19,14.777,31.777,185.8,391.4,183.1,385.8,-202.7,183.8,387.2,-203.4,8.364,2,-999,5,-999,4,358.3,2
LAPUSH_125W_48N,47.966,-124.949,08/27/2014,00:17,150.2,2,3.47,389.7,2,3.41,1018.1,15.7,119.3,15.309,31.762,150.7,391,148.4,384.9,-236.5,148.9,386.3,-237.4,8.424,2,-999,5,-999,4,382.3,2
LAPUSH_125W_48N,47.966,-124.949,08/27/2014,03:17,148.2,2,3.2,390.2,2,3.17,1017.7,15.7,120.94,15.066,31.767,148.7,391.5,146.3,385.3,-238.9,146.9,386.7,-239.8,8.439,3,-999,5,-999,4,395.7,2
LAPUSH_125W_48N,47.966,-124.949,08/27/2014,06:17,158.7,2,3.24,389.3,2,3.21,1017.8,15.5,121.41,14.533,31.77,159.2,390.6,156.8,384.7,-227.9,157.3,386.1,-228.7,8.414,3,-999,4,-999,4,379.7,2
LAPUSH_125W_48N,47.966,-124.949,08/27/2014,09:17,164,2,3.38,388.5,2,3.34,1017.8,15.5,121.52,14.361,31.807,164.6,389.9,162.1,384,-221.9,162.7,385.4,-222.7,8.411,3,-999,4,-999,4,377.4,2
LAPUSH_125W_48N,47.966,-124.949,08/27/2014,12:17,155.8,2,3.24,388.4,2,3.21,1018,15.4,121.64,14.601,31.752,156.3,389.7,154,383.9,-229.9,154.6,385.3,-230.7,8.431,3,-999,5,-999,4,376.8,2
LAPUSH_125W_48N,47.966,-124.949,08/27/2014,15:17,171.8,2,3.37,387.7,2,3.33,1019,15.4,121.03,14.22,31.771,172.4,389,170,383.7,-213.6,170.6,385.1,-214.4,8.384,2,-999,5,-999,4,369.6,2
LAPUSH_125W_48N,47.966,-124.949,08/27/2014,18:17,206.4,2,3.59,386.4,2,3.51,1019.7,15.5,119.26,13.625,31.805,207.2,387.8,204.6,382.9,-178.3,205.4,384.4,-179,8.304,2,-999,5,-999,4,329.2,2
LAPUSH_125W_48N,47.966,-124.949,08/27/2014,21:17,169,2,3.78,386.4,2,3.69,1019.7,15.8,119.22,14.682,31.785,169.6,387.9,167.3,382.7,-215.3,168,384.1,-216.1,8.398,3,-999,5,-999,4,363,2
LAPUSH_125W_48N,47.966,-124.949,08/28/2014,00:17,153.1,2,3.59,388.9,2,3.52,1019.6,16.3,120.43,15.169,31.813,153.7,390.3,151.5,384.8,-233.3,152.1,386.2,-234.2,8.436,3,-999,5,-999,4,381.6,2
LAPUSH_125W_48N,47.966,-124.949,08/28/2014,03:17,144.2,2,3.51,389.6,2,3.47,1019.3,16.4,121.65,14.805,31.812,144.7,390.9,142.7,385.5,-242.8,143.2,386.9,-243.7,8.463,3,-999,5,-999,4,401.8,2
LAPUSH_125W_48N,47.966,-124.949,08/28/2014,06:17,145.6,2,3.51,389.1,2,3.47,1019,16.2,122.43,14.668,31.814,146.1,390.4,144,384.9,-240.9,144.5,386.3,-241.8,8.453,3,-999,4,-999,4,401.7,2
LAPUSH_125W_48N,47.966,-124.949,08/28/2014,09:17,154.2,2,3.6,390.3,2,3.56,1018.9,16.1,122.28,14.902,31.782,154.7,391.7,152.5,386,-233.5,153.1,387.4,-234.4,8.437,3,-999,4,-999,4,389.6,2
LAPUSH_125W_48N,47.966,-124.949,08/28/2014,12:17,189.3,2,3.57,390.6,2,3.52,1019.2,16.1,120.77,14.673,31.744,190,391.9,187.3,386.5,-199.2,188,387.9,-199.9,8.374,3,-999,5,-999,4,345.2,2
LAPUSH_125W_48N,47.966,-124.949,08/28/2014,15:17,175,2,3.54,390,2,3.49,1019.8,16.1,120.69,14.483,31.8,175.6,391.4,173.3,386.2,-213,173.9,387.6,-213.7,8.385,3,-999,5,-999,4,373.9,2
LAPUSH_125W_48N,47.966,-124.949,08/28/2014,18:17,174.1,2,4.09,390,2,4.01,1020.7,16.4,120.79,14.411,31.895,174.8,391.6,172.7,386.8,-214.1,173.3,388.3,-214.9,-999,4,-999,5,-999,4,367.9,2
LAPUSH_125W_48N,47.966,-124.949,08/28/2014,21:17,180.9,2,3.94,387.4,2,3.83,1020.1,17.1,120.72,14.895,31.88,181.6,388.9,179.2,383.8,-204.6,179.8,385.2,-205.3,8.38,3,-999,5,-999,4,388.7,2
LAPUSH_125W_48N,47.966,-124.949,08/29/2014,00:17,184.1,2,4.15,385.4,2,4.06,1019.3,17.1,120.19,15.212,31.784,184.9,386.9,182.2,381.4,-199.2,182.9,382.8,-199.9,8.348,2,-999,5,-999,4,352.2,2
LAPUSH_125W_48N,47.966,-124.949,08/29/2014,03:17,162.2,2,3.69,385.5,2,3.6,1018.9,16.9,121.12,14.501,31.833,162.8,386.9,160.6,381.4,-220.9,161.1,382.8,-221.7,8.419,3,-999,5,-999,4,388.7,2
LAPUSH_125W_48N,47.966,-124.949,08/29/2014,06:17,153.9,2,3.39,385.1,2,3.33,1017.8,16.3,122.46,14.159,31.956,154.4,386.4,152.1,380.7,-228.5,152.7,382.1,-229.4,8.435,3,-999,4,-999,4,401,2
LAPUSH_125W_48N,47.966,-124.949,08/29/2014,09:17,168.3,2,3.17,383.9,2,3.17,1016.8,15.7,122.34,13.664,31.969,168.9,385.1,166.3,379.2,-213,166.9,380.6,-213.8,-999,4,-999,4,-999,4,392.3,2
LAPUSH_125W_48N,47.966,-124.949,08/29/2014,12:17,188.5,2,3.17,408.3,2,3.16,1016,15.4,121.6,13.685,31.92,189.1,409.6,186,403,-217,186.7,404.5,-217.8,8.342,2,-999,5,-999,4,361.6,2
LAPUSH_125W_48N,47.966,-124.949,08/29/2014,15:17,159.5,2,3.21,404.9,2,3.19,1016,15.2,121.78,14.123,31.877,160,406.2,157.3,399.5,-242.1,157.9,400.9,-243,-999,4,-999,5,-999,4,362.8,2
LAPUSH_125W_48N,47.966,-124.949,08/29/2014,18:17,162,2,3.31,386.4,2,3.26,1016.2,15.2,122.1,13.882,31.918,162.6,387.6,160,381.4,-221.4,160.6,382.8,-222.2,8.395,2,-999,5,-999,4,382.9,2
LAPUSH_125W_48N,47.966,-124.949,08/29/2014,21:17,187.8,2,3.52,392.1,2,3.46,1016.1,15.2,121.23,13.774,31.88,188.4,393.4,185.4,387.1,-201.7,186.1,388.5,-202.4,8.334,2,-999,5,-999,4,364.1,2
LAPUSH_125W_48N,47.966,-124.949,08/30/2014,00:17,237.6,2,3.76,389.5,2,3.69,1015.8,15.5,118.35,14.988,31.694,238.5,390.9,234.3,384,-149.7,235.1,385.4,-150.3,8.234,2,-999,5,-999,4,290.8,2
LAPUSH_125W_48N,47.966,-124.949,08/30/2014,03:17,224.6,2,3.65,388.1,2,3.55,1015,15.8,117.6,14.786,31.777,225.4,389.5,221.3,382.4,-161.1,222.1,383.8,-161.7,8.262,2,-999,5,-999,4,280.4,2
LAPUSH_125W_48N,47.966,-124.949,08/30/2014,06:17,201.5,2,3.48,386.5,2,3.41,1014.6,15.8,117.31,13.884,31.877,202.2,387.8,198.7,381,-182.3,199.4,382.4,-183,8.319,2,-999,4,-999,4,329,2
LAPUSH_125W_48N,47.966,-124.949,08/30/2014,09:17,198.3,2,3.29,386.6,2,3.26,1013.9,15.7,117.11,13.886,31.902,198.9,387.9,195.3,380.8,-185.5,196,382.2,-186.2,8.334,2,-999,4,-999,4,332.6,2
LAPUSH_125W_48N,47.966,-124.949,08/30/2014,12:17,233.5,2,3.34,387,2,3.32,1012.7,15.5,115.57,15.032,31.721,234.3,388.3,229.4,380.3,-150.9,230.3,381.6,-151.4,8.26,2,-999,5,-999,4,289,2
LAPUSH_125W_48N,47.966,-124.949,08/30/2014,15:17,235.1,2,3.65,401.5,2,3.58,1012.9,15.6,114.63,14.616,31.773,236,402.9,231.2,394.8,-163.6,232.1,396.3,-164.2,8.26,2,-999,5,-999,4,289.9,2
LAPUSH_125W_48N,47.966,-124.949,08/30/2014,18:17,226.8,2,3.98,391.7,2,3.92,1013.6,15.9,114.27,14.228,31.834,227.7,393.2,223.4,385.8,-162.4,224.2,387.2,-162.9,8.267,2,-999,5,-999,4,312,2
LAPUSH_125W_48N,47.966,-124.949,08/30/2014,21:17,219.9,2,4.07,385.9,2,3.97,1013.8,16.8,114.41,14.652,31.834,220.8,387.4,216.6,380,-163.4,217.4,381.4,-164,8.281,2,-999,5,-999,4,324.5,2
LAPUSH_125W_48N,47.966,-124.949,08/31/2014,00:17,203.8,2,4.08,385.6,2,3.96,1014.3,17.1,115.43,14.973,31.832,204.6,387.1,200.8,379.8,-179,201.5,381.1,-179.7,8.313,2,-999,5,-999,4,344.8,2
LAPUSH_125W_48N,47.966,-124.949,08/31/2014,03:17,201.5,2,3.86,384.7,2,3.7,1014.7,17,116.25,14.331,31.882,202.3,386.1,198.6,379.2,-180.6,199.3,380.6,-181.2,8.331,2,-999,5,-999,4,357.6,2
LAPUSH_125W_48N,47.966,-124.949,08/31/2014,06:17,180.7,2,3.63,384.6,2,3.51,1016,16.5,117.28,14.359,31.972,181.4,386,178.4,379.5,-201.1,179,380.9,-201.9,8.361,2,-999,4,-999,4,364.3,2
LAPUSH_125W_48N,47.966,-124.949,08/31/2014,09:17,173.8,2,3.43,384.3,2,3.37,1016.3,16.2,118.64,13.914,31.995,174.3,385.6,171.6,379.4,-207.8,172.2,380.8,-208.6,8.373,2,-999,4,-999,4,380.2,2
LAPUSH_125W_48N,47.966,-124.949,08/31/2014,12:17,195.3,2,3.28,387.9,2,3.24,1016.6,15.8,118.54,14.07,31.89,196,389.2,192.9,383,-190.1,193.6,384.4,-190.8,8.319,2,-999,5,-999,4,335.3,2
LAPUSH_125W_48N,47.966,-124.949,08/31/2014,15:17,196.8,2,3.36,409,2,3.29,1017.6,15.5,118.48,13.864,31.925,197.5,410.3,194.6,404.3,-209.7,195.3,405.8,-210.5,8.332,2,-999,5,-999,4,355.3,2
LAPUSH_125W_48N,47.966,-124.949,08/31/2014,18:17,185,2,3.44,403.2,2,3.37,1018.7,15.6,118.66,13.403,31.994,185.6,404.5,183.2,399.2,-216,183.9,400.7,-216.8,8.336,2,-999,5,-999,4,365.3,2
LAPUSH_125W_48N,47.966,-124.949,08/31/2014,21:17,181,2,3.75,403.5,2,3.66,1018.8,15.7,119.35,13.917,31.98,181.7,405,179.3,399.5,-220.2,179.9,401,-221,8.362,2,-999,5,-999,4,373.7,2
LAPUSH_125W_48N,47.966,-124.949,09/01/2014,00:17,197.1,2,3.87,394,2,3.76,1018,16.4,118.56,15.359,31.815,197.9,395.4,194.8,389.2,-194.4,195.5,390.6,-195.1,8.329,2,-999,5,-999,4,324.4,2
LAPUSH_125W_48N,47.966,-124.949,09/01/2014,03:17,214.1,2,3.73,389,2,3.65,1017.8,16.6,117.08,15.804,31.738,214.9,390.4,211.4,384,-172.7,212.1,385.4,-173.3,8.28,2,-999,5,-999,4,281.6,2
LAPUSH_125W_48N,47.966,-124.949,09/01/2014,06:17,193.4,2,3.49,387.7,2,3.44,1018.4,16.4,117.41,14.404,31.945,194.1,389,191.3,383.4,-192.1,192,384.8,-192.8,8.341,2,-999,4,-999,4,347.3,2
LAPUSH_125W_48N,47.966,-124.949,09/01/2014,09:17,196.5,2,3.39,398.5,2,3.33,1018.2,16,117.44,13.758,31.99,197.2,399.8,194.4,394.2,-199.8,195.1,395.7,-200.5,8.328,2,-999,4,-999,4,346.5,2
LAPUSH_125W_48N,47.966,-124.949,09/01/2014,12:17,210.5,2,3.36,417.9,2,3.31,1018,15.6,117.03,13.427,31.987,211.3,419.3,208.3,413.5,-205.2,209.1,415,-205.9,8.309,2,-999,5,-999,4,323.4,2
LAPUSH_125W_48N,47.966,-124.949,09/01/2014,15:17,203.8,2,3.45,409.2,2,3.38,1018.5,15.4,116.08,15.224,31.777,204.5,410.6,201.4,404.4,-203,202.1,405.9,-203.8,8.307,2,-999,5,-999,4,299.6,2
LAPUSH_125W_48N,47.966,-124.949,09/01/2014,18:17,196.7,2,3.51,403.2,2,3.43,1019,15.5,115.97,14.518,31.881,197.4,404.6,194.6,399,-204.3,195.4,400.4,-205.1,8.321,2,-999,5,-999,4,327.7,2
LAPUSH_125W_48N,47.966,-124.949,09/01/2014,21:17,196.9,2,3.92,396.9,2,3.83,1019,15.8,115.97,14.423,31.934,197.6,398.4,194.9,392.9,-198,195.6,394.3,-198.7,8.32,2,-999,5,-999,4,335.7,2
LAPUSH_125W_48N,47.966,-124.949,09/02/2014,00:17,203.8,2,3.99,387.8,2,3.89,1018.2,16.4,114.89,15.882,31.743,204.6,389.3,201.3,383,-181.6,202.1,384.4,-182.3,8.296,2,-999,5,-999,4,323.6,2
LAPUSH_125W_48N,47.966,-124.949,09/02/2014,03:17,226.9,2,3.81,387.2,2,3.68,1017.7,16.8,113.68,15.9,31.722,227.8,388.7,224,382.2,-158.2,224.8,383.6,-158.8,8.26,2,-999,5,-999,4,266.6,2
LAPUSH_125W_48N,47.966,-124.949,09/02/2014,06:17,221.3,2,3.66,387.7,2,3.58,1017.4,16.5,112.85,15.54,31.747,222.1,389.1,218.4,382.7,-164.3,219.2,384.1,-164.8,8.272,2,-999,4,-999,4,271.3,2
LAPUSH_125W_48N,47.966,-124.949,09/02/2014,09:17,189.7,2,3.53,387.3,2,3.47,1016.7,16.4,113.92,14.811,31.895,190.4,388.6,187.3,382.2,-195,187.9,383.6,-195.7,8.322,2,-999,4,-999,4,301.8,2
LAPUSH_125W_48N,47.966,-124.949,09/02/2014,12:17,205.5,2,3.45,386,2,3.4,1015.7,16,114.36,13.991,31.946,206.2,387.4,202.8,380.9,-178.1,203.5,382.3,-178.7,8.316,2,-999,5,-999,4,334.8,2
LAPUSH_125W_48N,47.966,-124.949,09/02/2014,15:17,204.1,2,3.51,385.8,2,3.45,1014.3,15.7,114.53,13.882,31.971,204.8,387.2,201.1,380.2,-179.1,201.9,381.6,-179.8,8.309,2,-999,5,-999,4,327,2
LAPUSH_125W_48N,47.966,-124.949,09/02/2014,18:17,196.6,2,3.66,385.7,2,3.59,1012.9,15.7,114.8,14.513,31.918,197.3,387.1,193.4,379.4,-186,194.1,380.8,-186.7,8.325,2,-999,5,-999,4,331.3,2
LAPUSH_125W_48N,47.966,-124.949,09/02/2014,21:17,188.8,2,3.82,386.7,2,3.72,1012.2,15.8,115.41,14.161,31.942,189.5,388.2,185.7,380.3,-194.6,186.4,381.7,-195.3,8.334,2,-999,5,-999,4,343,2
LAPUSH_125W_48N,47.966,-124.949,09/03/2014,00:17,218.1,2,3.72,386.3,2,3.62,1012.5,15.6,114.57,14.532,31.854,218.9,387.8,214.5,379.9,-165.4,215.3,381.2,-166,8.276,2,-999,5,-999,4,312,2
LAPUSH_125W_48N,47.966,-124.949,09/03/2014,03:17,267.2,2,3.57,386.3,2,3.43,1012.8,15.5,112.36,14.633,31.788,268.2,387.6,262.8,379.8,-117.1,263.7,381.2,-117.5,8.195,2,-999,5,-999,4,264.2,2
LAPUSH_125W_48N,47.966,-124.949,09/03/2014,06:17,284.2,2,3.32,386.5,2,3.23,1013.9,15.1,110.27,14.109,31.836,285.2,387.8,279.9,380.6,-100.7,280.9,382,-101.1,8.178,2,-999,4,-999,4,258.8,2
LAPUSH_125W_48N,47.966,-124.949,09/03/2014,09:17,296.8,2,3.19,386.1,2,3.12,1014.6,14.9,108.52,13.795,31.853,297.7,387.3,292.5,380.5,-88.1,293.6,382,-88.4,8.161,2,-999,4,-999,4,252.2,2
LAPUSH_125W_48N,47.966,-124.949,09/03/2014,12:17,285.3,2,3.08,387.3,2,3.02,1015.8,14.7,107.79,13.218,31.901,286.2,388.5,281.6,382.3,-100.7,282.7,383.7,-101.1,8.179,2,-999,5,-999,4,269.9,2
LAPUSH_125W_48N,47.966,-124.949,09/03/2014,15:17,300.8,2,3.43,387.6,2,3.36,1017.2,14.5,106.7,13.334,31.889,301.8,388.9,297.4,383.2,-85.8,298.5,384.7,-86.2,8.157,2,-999,5,-999,4,257.7,2
LAPUSH_125W_48N,47.966,-124.949,09/03/2014,18:17,297.2,2,3.7,388,2,3.55,1018.6,15.2,105.81,14.044,31.862,298.3,389.3,294.1,383.9,-89.8,295.2,385.4,-90.2,8.158,2,-999,5,-999,4,252.8,2
LAPUSH_125W_48N,47.966,-124.949,09/03/2014,21:17,299.4,2,3.63,387.1,2,3.45,1019.4,15.6,105.22,14.328,31.869,300.5,388.4,296.5,383.2,-86.8,297.6,384.6,-87.1,8.161,2,-999,5,-999,4,254.2,2
LAPUSH_125W_48N,47.966,-124.949,09/04/2014,00:17,265.1,2,3.84,386.6,2,3.7,1019.5,15.8,105.7,14.406,31.923,266.1,388.1,262.6,382.9,-120.3,263.5,384.3,-120.8,8.208,2,-999,5,-999,4,268.2,2
LAPUSH_125W_48N,47.966,-124.949,09/04/2014,03:17,228.6,2,2.9,390.9,2,2.79,1019.5,15.4,106.85,14.245,31.935,229.2,392,226.2,386.8,-160.6,227,388.2,-161.2,8.259,2,-999,5,-999,4,296.7,2
LAPUSH_125W_48N,47.966,-124.949,09/04/2014,06:17,217,2,2.9,388.2,2,2.82,1020.5,14.7,107.8,13.948,31.938,217.6,389.3,215,384.6,-169.6,215.8,386.1,-170.2,8.263,2,-999,4,-999,4,301.1,2
LAPUSH_125W_48N,47.966,-124.949,09/04/2014,09:17,236.8,2,2.77,387.4,2,2.71,1020.9,14.3,108.02,13.936,31.935,237.5,388.5,234.7,384,-149.3,235.6,385.4,-149.8,8.245,2,-999,4,-999,4,291,2
LAPUSH_125W_48N,47.966,-124.949,09/04/2014,12:17,233.2,2,2.68,389.9,2,2.62,1020.9,13.9,108.23,13.719,31.937,233.8,390.9,231.2,386.5,-155.3,232,387.9,-155.9,8.248,2,-999,5,-999,4,289.3,2
LAPUSH_125W_48N,47.966,-124.949,09/04/2014,15:17,260.4,2,2.62,390,2,2.57,1021.3,13.6,108.03,13.729,31.942,261.1,391,258.2,386.7,-128.5,259.1,388.1,-129,8.222,2,-999,5,-999,4,285.1,2
LAPUSH_125W_48N,47.966,-124.949,09/04/2014,18:17,215.8,2,3.08,394.9,2,2.99,1021.7,13.6,108.91,14.193,31.942,216.4,396,214,391.7,-177.6,214.8,393.1,-178.3,8.286,2,-999,5,-999,4,305.4,2
LAPUSH_125W_48N,47.966,-124.949,09/04/2014,21:17,215.9,2,3.4,404.4,2,3.3,1020.9,14.4,109.69,14.153,31.937,216.6,405.8,214.1,401,-186.9,214.9,402.5,-187.6,8.281,2,-999,5,-999,4,305.7,2
LAPUSH_125W_48N,47.966,-124.949,09/05/2014,00:17,219.7,2,3.53,399.9,2,3.43,1019.6,15,110.5,14.073,31.965,220.5,401.3,217.7,396.1,-178.4,218.5,397.5,-179.1,8.274,2,-999,5,-999,4,314.3,2
LAPUSH_125W_48N,47.966,-124.949,09/05/2014,03:17,228.5,2,3.37,390.4,2,3.21,1019.2,15,110.68,13.893,31.965,229.3,391.7,226.2,386.5,-160.2,227.1,387.9,-160.8,8.257,2,-999,5,-999,4,305.4,2
LAPUSH_125W_48N,47.966,-124.949,09/05/2014,06:17,242.6,2,3.28,390.8,2,3.16,1019.4,14.7,110.26,13.679,31.938,243.4,392,240.3,387,-146.8,241.1,388.5,-147.3,8.234,2,-999,4,-999,4,293.5,2
LAPUSH_125W_48N,47.966,-124.949,09/05/2014,09:17,259.4,2,3.22,390.3,2,3.11,1019.9,14.7,109.37,13.384,31.932,260.3,391.5,257.1,386.8,-129.7,258.1,388.2,-130.1,8.215,2,-999,4,-999,4,279.2,2
LAPUSH_125W_48N,47.966,-124.949,09/05/2014,12:17,256.9,2,3.26,390.5,2,3.14,1019.9,14.7,108.65,12.974,32.022,257.8,391.7,254.8,387.1,-132.4,255.7,388.6,-132.9,8.212,2,-999,5,-999,4,277.4,2
LAPUSH_125W_48N,47.966,-124.949,09/05/2014,15:17,254.2,2,3.51,416.4,2,3.44,1020.1,14.6,108.25,12.891,32.061,255.1,417.8,252.2,413.1,-160.9,253.2,414.6,-161.5,8.219,2,-999,5,-999,4,281.6,2
LAPUSH_125W_48N,47.966,-124.949,09/05/2014,18:17,254.7,2,3.75,398.9,2,3.67,1020.2,15.4,108.09,13.765,31.901,255.7,400.3,252.6,395.5,-142.9,253.5,397,-143.4,8.217,2,-999,5,-999,4,281.1,2
LAPUSH_125W_48N,47.966,-124.949,09/05/2014,21:17,282.4,2,3.49,390.8,2,3.28,1019.4,16.2,107.59,14.004,31.901,283.4,392.1,279.7,386.9,-107.2,280.7,388.4,-107.6,8.182,2,-999,5,-999,4,268.6,2
LAPUSH_125W_48N,47.966,-124.949,09/06/2014,00:17,299.8,2,3.98,392.6,2,3.74,1017.9,16.7,106.9,13.44,31.962,301,394.1,296.8,388.5,-91.7,297.9,390,-92.1,8.153,2,-999,5,-999,4,260.7,2
LAPUSH_125W_48N,47.966,-124.949,09/06/2014,03:17,311.7,2,3.51,394.1,2,3.33,1016.9,16.3,106.24,13.065,31.971,312.8,395.4,308.3,389.6,-81.4,309.4,391.1,-81.7,8.147,2,-999,5,-999,4,266.6,2
LAPUSH_125W_48N,47.966,-124.949,09/06/2014,06:17,324.3,2,3.35,394.1,2,3.21,1016.9,15.3,105.38,12.835,31.988,325.3,395.4,320.7,389.7,-69,321.9,391.1,-69.3,8.13,2,-999,4,-999,4,258.6,2
LAPUSH_125W_48N,47.966,-124.949,09/06/2014,09:17,331.1,2,3.39,395.9,2,3.24,1016.5,15,104.59,12.818,31.987,332.2,397.2,327.3,391.3,-64,328.5,392.8,-64.3,8.121,2,-999,4,-999,4,250.7,2
