expocode: 316420170502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vessel name: LAPUSH_125W_48N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIs:  Sutton, A.; Newton, J.; Mickett, J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vessel type: Mooring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) uatm,fCO2 Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2,pH_SW (total scale),QF_pH,CHL,CHL QF,NTU,NTU QF,DOXY,DOXY QF
LAPUSH_125W_48N,47.964,-124.953,07/17/2017,21:17,247.1,2,3.6,399.1,2,3.45,1019.4,15.7,106.24,14.494,31.197,248,400.5,244.6,395.1,-150.4,245.5,396.5,-151,8.257,2,-999,5,5.894,3,307.1,2
LAPUSH_125W_48N,47.964,-124.953,07/18/2017,00:17,227.5,2,3.7,400.6,2,3.5,1018.5,16,106.51,15.096,31.188,228.4,402,224.9,395.9,-171,225.7,397.4,-171.6,8.299,2,-999,5,4.893,3,315.1,2
LAPUSH_125W_48N,47.964,-124.953,07/18/2017,03:17,225.8,2,3.7,402.1,2,3.55,1017.6,16.1,106.67,15.167,31.17,226.7,403.5,223.1,397.1,-174,223.9,398.5,-174.7,8.304,2,-999,5,6.524,3,316.3,2
LAPUSH_125W_48N,47.964,-124.953,07/18/2017,06:17,214.6,2,3.5,399.8,2,3.27,1017.7,15.9,107.85,14.772,31.04,215.4,401.1,212.1,394.9,-182.8,212.8,396.4,-183.5,8.316,2,0.461,2,4.514,3,333.4,2
LAPUSH_125W_48N,47.964,-124.953,07/18/2017,09:17,211.5,2,3.5,398.5,2,3.29,1017.4,15.6,108.74,14.954,30.973,212.2,399.8,208.9,393.4,-184.5,209.6,394.8,-185.2,8.323,2,0.389,2,4.981,3,330,2
LAPUSH_125W_48N,47.964,-124.953,07/18/2017,12:17,211.4,2,3.5,398.6,2,3.28,1017.2,15.5,109.54,14.467,30.86,212.2,399.9,208.8,393.6,-184.8,209.6,395,-185.4,8.314,2,-999,5,7.592,3,338.1,2
LAPUSH_125W_48N,47.964,-124.953,07/18/2017,15:17,214.6,2,3.7,398.4,2,3.6,1017.6,15.5,109.83,14.814,30.927,215.4,399.8,212,393.6,-181.5,212.8,395,-182.2,8.314,2,-999,5,7.461,3,326.9,2
LAPUSH_125W_48N,47.964,-124.953,07/18/2017,18:17,221.9,2,3.8,398.2,2,3.48,1017.8,15.9,109.67,15.184,30.975,222.7,399.6,219.2,393.3,-174,220,394.7,-174.7,8.302,2,-999,5,7.415,3,317.5,2
LAPUSH_125W_48N,47.964,-124.953,07/18/2017,21:17,217.3,2,3.9,398.3,2,3.5,1018.1,16.1,109.91,15.745,30.865,218.1,399.7,214.6,393.3,-178.7,215.4,394.7,-179.3,8.322,2,-999,5,6.147,3,324.5,2
LAPUSH_125W_48N,47.964,-124.953,07/19/2017,00:17,228.9,2,4,398.2,2,3.68,1018.1,16.6,109.52,15.977,31.042,229.8,399.7,226.1,393.2,-167.1,226.9,394.6,-167.7,8.308,2,-999,5,6.111,3,313.5,2
LAPUSH_125W_48N,47.964,-124.953,07/19/2017,03:17,223.5,2,3.9,398.3,2,3.66,1018.1,16.9,109.13,16.095,31.124,224.4,399.7,220.7,393.1,-172.5,221.5,394.5,-173.1,8.308,2,-999,5,7.093,3,294.9,2
LAPUSH_125W_48N,47.964,-124.953,07/19/2017,06:17,219.7,2,3.7,398.4,2,3.34,1018.9,16.5,109.13,15.402,30.958,220.5,399.7,217.2,393.7,-176.5,218,395.1,-177.2,8.319,2,0.539,2,7.596,3,313.1,2
LAPUSH_125W_48N,47.964,-124.953,07/19/2017,09:17,219.2,2,3.5,398.5,2,3.23,1019,16.2,108.44,15.643,31.229,220,399.8,216.7,393.7,-177,217.5,395.2,-177.7,8.322,2,0.824,2,6.066,3,299.4,2
LAPUSH_125W_48N,47.964,-124.953,07/19/2017,12:17,219.9,2,3.6,398.5,2,3.32,1019.3,15.9,108.1,15.577,31.189,220.8,399.9,217.5,394,-176.5,218.3,395.4,-177.1,8.324,2,-999,5,10.654,3,303.3,2
LAPUSH_125W_48N,47.964,-124.953,07/19/2017,15:17,216.5,2,3.6,418.9,2,3.38,1019.6,16,107.98,15.618,31.227,217.3,420.4,214.2,414.3,-200.1,214.9,415.8,-200.8,8.326,2,-999,5,-999,4,302.4,2
LAPUSH_125W_48N,47.964,-124.953,07/19/2017,18:17,210.3,2,4.1,409.9,2,3.84,1019.4,16.2,108.62,15.329,31.173,211.2,411.5,208.1,405.5,-197.4,208.9,407,-198.1,8.331,2,-999,5,5.519,3,323.1,2
LAPUSH_125W_48N,47.964,-124.953,07/19/2017,21:17,206.6,2,4.2,399.7,2,3.83,1019.1,16.9,109.38,15.387,31.133,207.4,401.3,204.4,395.3,-191,205.1,396.8,-191.6,8.345,2,-999,5,9.215,3,336.1,2
LAPUSH_125W_48N,47.964,-124.953,07/20/2017,00:17,204.7,2,4.2,398.3,2,3.88,1017.9,17.3,110.02,15.755,31.114,205.5,399.9,202.2,393.3,-191.2,202.9,394.7,-191.8,8.353,2,-999,5,5.636,3,334.3,2
LAPUSH_125W_48N,47.964,-124.953,07/20/2017,03:17,211.5,2,4,398.3,2,3.73,1016.8,17.4,110.12,15.514,31.292,212.3,399.8,208.7,393,-184.3,209.4,394.4,-185,8.326,2,-999,5,10.77,3,319.8,2
LAPUSH_125W_48N,47.964,-124.953,07/20/2017,06:17,210.4,2,3.9,398,2,3.72,1016.6,17.2,110.21,15.228,31.312,211.2,399.5,207.6,392.7,-185.1,208.4,394.1,-185.7,8.324,2,1.036,2,7.591,3,326.1,2
LAPUSH_125W_48N,47.964,-124.953,07/20/2017,09:17,141.6,2,3.8,398.6,2,3.68,1016.3,16.9,114.29,14.159,31.131,142.1,400.1,139.8,393.6,-253.8,140.3,395,-254.7,8.47,2,2.031,2,5.014,3,397.3,2
LAPUSH_125W_48N,47.964,-124.953,07/20/2017,12:17,145.1,2,3.7,397.9,2,3.53,1017.5,16.5,117.35,13.822,31.232,145.6,399.3,143.5,393.4,-249.9,144,394.9,-250.9,8.46,2,-999,5,5.369,3,396.8,2
LAPUSH_125W_48N,47.964,-124.953,07/20/2017,15:17,152,2,3.6,398.8,2,3.46,1018.9,16,119.08,13.815,31.157,152.6,400.2,150.5,394.8,-244.3,151.1,396.3,-245.2,8.44,2,-999,5,7.799,3,397,2
LAPUSH_125W_48N,47.964,-124.953,07/20/2017,18:17,148.7,2,4,398.2,2,3.96,1020.1,15.8,120.35,13.932,31.124,149.3,399.8,147.5,394.9,-247.4,148,396.3,-248.3,8.439,2,-999,5,5.612,3,397.2,2
LAPUSH_125W_48N,47.964,-124.953,07/20/2017,21:17,182.7,2,4,398,2,3.91,1021.1,16.4,119.76,14.51,31.007,183.4,399.6,181.3,394.8,-213.6,181.9,396.3,-214.3,8.388,2,-999,5,5.488,3,393.9,2
LAPUSH_125W_48N,47.964,-124.953,07/21/2017,00:17,189.7,2,4,397.9,2,3.82,1020.9,17,119.35,14.737,31.016,190.5,399.4,188.1,394.5,-206.4,188.8,395.9,-207.1,8.36,2,-999,5,5.379,3,383.6,2
LAPUSH_125W_48N,47.964,-124.953,07/21/2017,03:17,183.3,2,4.1,396.1,2,4,1020.2,17.2,119.67,14.355,31.047,184,397.7,181.7,392.7,-211,182.4,394.1,-211.8,8.377,2,-999,5,6.441,3,395.8,2
LAPUSH_125W_48N,47.964,-124.953,07/21/2017,06:17,166.6,2,3.4,396.9,2,3.22,1020.2,16.8,119.58,15.016,31.01,167.2,398.2,165,392.9,-227.9,165.6,394.4,-228.8,8.411,2,1.039,2,6.639,3,389,2
LAPUSH_125W_48N,47.964,-124.953,07/21/2017,09:17,174.3,2,3.5,398.1,2,3.33,1020,16.1,119.76,15.015,31.013,174.9,399.4,172.6,394.1,-221.5,173.2,395.5,-222.3,8.401,2,1.24,2,6.038,3,379.8,2
LAPUSH_125W_48N,47.964,-124.953,07/21/2017,12:17,159.7,2,3.5,429,2,3.32,1019.7,15.9,120.72,14.982,31.062,160.3,430.4,158.1,424.5,-266.4,158.7,426,-267.3,8.43,2,-999,5,4.58,3,398.1,2
LAPUSH_125W_48N,47.964,-124.953,07/21/2017,15:17,160.9,2,3.6,427.6,2,3.43,1020,15.8,121.36,14.7,31.089,161.5,429,159.4,423.4,-264,159.9,424.9,-265,8.418,2,-999,5,6.822,3,397.8,2
LAPUSH_125W_48N,47.964,-124.953,07/21/2017,18:17,194.4,2,3.7,430.1,2,3.64,1020.6,15.9,120.79,13.602,31.102,195.1,431.7,192.9,426.7,-233.8,193.6,428.3,-234.7,8.359,2,-999,5,7.47,3,391.3,2
LAPUSH_125W_48N,47.964,-124.953,07/21/2017,21:17,159.8,2,3.6,414,2,3.53,1021.1,15.7,122.11,13.457,31.12,160.4,415.5,158.7,411,-252.3,159.2,412.5,-253.2,8.376,2,-999,5,6.094,3,396.8,2
LAPUSH_125W_48N,47.964,-124.953,07/22/2017,00:17,152,2,3.8,398.1,2,3.71,1020.4,15.7,123.23,14.182,31.182,152.5,399.5,150.7,394.6,-244,151.2,396.1,-244.9,8.433,2,-999,5,5.695,3,397.2,2
LAPUSH_125W_48N,47.964,-124.953,07/22/2017,03:17,157.7,2,3.5,402.8,2,3.43,1019.7,15.8,123.72,13.818,31.251,158.2,404.2,156.2,399.1,-242.9,156.8,400.6,-243.7,-999,4,-999,5,12.436,3,396.7,2
LAPUSH_125W_48N,47.964,-124.953,07/22/2017,06:17,163.2,2,3.5,399.3,2,3.37,1019.5,15.5,123.54,13.958,31.228,163.7,400.7,161.6,395.5,-233.9,162.2,397,-234.8,8.407,2,4.552,2,5.177,3,396.9,2
LAPUSH_125W_48N,47.964,-124.953,07/22/2017,09:17,190.7,2,3.4,399.5,2,3.35,1019.2,15.1,121.81,13.826,31.286,191.4,400.8,188.9,395.6,-206.7,189.6,397.1,-207.5,8.355,2,4.178,2,4.872,3,382.3,2
LAPUSH_125W_48N,47.964,-124.953,07/22/2017,12:17,211.5,2,3.4,404.3,2,3.34,1020.1,15.1,119.67,13.622,31.332,212.2,405.6,209.6,400.8,-191.1,210.4,402.3,-191.9,8.317,2,-999,5,4.93,3,359.7,2
LAPUSH_125W_48N,47.964,-124.953,07/22/2017,15:17,215.2,2,3.4,408.5,2,3.35,1021.5,14.9,117.89,13.992,31.273,215.9,409.9,213.5,405.4,-191.8,214.3,406.9,-192.5,8.308,2,-999,5,6.014,3,345.9,2
LAPUSH_125W_48N,47.964,-124.953,07/22/2017,18:17,224.8,2,3.5,411.1,2,3.53,1021.8,15,116.34,14.243,31.099,225.6,412.6,223.1,408.1,-185,223.9,409.6,-185.7,8.298,2,-999,5,4.686,3,336.1,2
LAPUSH_125W_48N,47.964,-124.953,07/22/2017,21:17,221,2,3.8,402.8,2,3.73,1022.3,15.5,115.16,14.293,31.008,221.8,404.3,219.4,400.1,-180.6,220.3,401.5,-181.3,8.304,2,-999,5,5.815,3,334,2
LAPUSH_125W_48N,47.964,-124.953,07/23/2017,00:17,227.6,2,3.6,401.5,2,3.67,1021.6,16.2,114.04,14.334,31.037,228.4,403,225.8,398.5,-172.7,226.7,400,-173.3,8.295,2,-999,5,5.903,3,339.1,2
LAPUSH_125W_48N,47.964,-124.953,07/23/2017,03:17,237.8,2,3.6,401.9,2,3.66,1021,16.4,113.01,14.57,31.152,238.7,403.3,235.8,398.5,-162.7,236.7,399.9,-163.3,8.282,2,-999,5,8.028,3,326.7,2
LAPUSH_125W_48N,47.964,-124.953,07/23/2017,06:17,248.4,2,3.6,402.5,2,3.53,1020.7,16.1,111.54,14.595,31.258,249.3,403.9,246.2,398.9,-152.7,247.1,400.4,-153.2,8.259,2,1.049,2,5.771,3,316.6,2
LAPUSH_125W_48N,47.964,-124.953,07/23/2017,09:17,237.3,2,3.5,398.3,2,3.4,1020.2,15.7,108.07,14.403,31.183,238.1,399.7,235.1,394.6,-159.6,235.9,396.1,-160.1,8.279,2,0.96,2,5.726,3,320.8,2
LAPUSH_125W_48N,47.964,-124.953,07/23/2017,12:17,306,2,3.5,396,2,3.34,1020.3,15.7,102.71,15.008,31.658,307,397.4,303,392.1,-89.1,304.1,393.5,-89.4,8.184,2,-999,5,5.408,3,278.6,2
LAPUSH_125W_48N,47.964,-124.953,07/23/2017,15:17,324.2,2,3.7,395.6,2,3.59,1020.6,15.6,101.68,14.601,31.844,325.4,397.1,321.3,392.1,-70.8,322.5,393.5,-71,8.155,2,-999,5,9.008,3,268.4,2
LAPUSH_125W_48N,47.964,-124.953,07/23/2017,18:17,319.6,2,3.7,395.9,2,3.41,1020.4,15.5,101.75,14.27,31.728,320.8,397.3,316.9,392.4,-75.5,318,393.8,-75.8,8.161,2,-999,5,4.535,3,276.1,2
LAPUSH_125W_48N,47.964,-124.953,07/23/2017,21:17,322.7,2,3.6,396.4,2,3.38,1019.6,15.4,101.92,14.405,31.747,323.9,397.8,319.6,392.5,-72.9,320.7,393.9,-73.2,8.159,2,-999,5,4.711,3,277.7,2
LAPUSH_125W_48N,47.964,-124.953,07/24/2017,00:17,300,2,3.7,395.6,2,3.5,1018.6,15.6,102.54,14.711,31.725,301.1,397,296.8,391.2,-94.4,297.9,392.6,-94.8,8.2,2,-999,5,5.883,3,295.8,2
LAPUSH_125W_48N,47.964,-124.953,07/24/2017,03:17,325.6,2,3.8,393.7,2,3.56,1017.7,16.1,101.9,15.334,31.911,326.8,395.1,321.5,388.8,-67.2,322.7,390.2,-67.5,8.172,2,-999,5,5.4,3,271.8,2
LAPUSH_125W_48N,47.964,-124.953,07/24/2017,06:17,268.7,2,3.6,394.2,2,3.34,1017.3,15.9,103.45,14.41,31.617,269.7,395.6,265.5,389.4,-124,266.4,390.8,-124.4,8.235,2,3.679,2,7.118,3,311.1,2
LAPUSH_125W_48N,47.964,-124.953,07/24/2017,09:17,271.8,2,3.6,394.7,2,3.33,1016.9,15.4,104.47,14.363,31.604,272.8,396,268.4,389.7,-121.3,269.4,391.1,-121.7,8.24,2,3.521,2,5.823,3,312.5,2
LAPUSH_125W_48N,47.964,-124.953,07/24/2017,12:17,316.2,2,3.5,395.1,2,3.33,1016.8,15.4,103.89,14.876,31.876,317.3,396.4,312.1,389.9,-77.8,313.2,391.3,-78.1,8.178,2,-999,5,6.906,3,273.8,2
LAPUSH_125W_48N,47.964,-124.953,07/24/2017,15:17,250.9,2,3.9,394.4,2,3.86,1017.2,15.6,104.76,14.689,31.607,251.9,395.9,247.9,389.7,-141.7,248.8,391.1,-142.3,8.267,2,-999,5,5.416,3,301.5,2
LAPUSH_125W_48N,47.964,-124.953,07/24/2017,18:17,224.8,2,3.8,394.3,2,3.75,1017.3,16.1,106.15,14.9,31.5,225.7,395.8,222,389.4,-167.4,222.9,390.9,-168,8.314,2,-999,5,5.241,3,319.6,2
LAPUSH_125W_48N,47.964,-124.953,07/24/2017,21:17,289.3,2,3.8,405.3,2,3.62,1016.5,16.5,105.78,15.354,31.688,290.4,406.8,285.4,399.8,-114.4,286.4,401.3,-114.9,-999,4,-999,5,4.943,3,303.2,2
LAPUSH_125W_48N,47.964,-124.953,07/25/2017,00:17,282.6,2,3.9,397.6,2,3.74,1016,16.5,105.3,14.946,31.779,283.7,399,278.7,392.1,-113.4,279.7,393.5,-113.8,8.222,2,-999,5,5.18,3,289.2,2
LAPUSH_125W_48N,47.964,-124.953,07/25/2017,03:17,240.3,2,3.7,395.2,2,3.62,1015.7,16,105.36,14.455,31.516,241.2,396.7,237.1,389.9,-152.8,237.9,391.3,-153.4,8.278,2,-999,5,9.706,3,325.8,2
LAPUSH_125W_48N,47.964,-124.953,07/25/2017,06:17,239.3,2,3.5,395.7,2,3.3,1015.6,15.5,106.11,14.33,31.465,240.1,397,236,390.2,-154.2,236.9,391.6,-154.8,8.257,2,2.125,2,7.935,3,316.5,2
LAPUSH_125W_48N,47.964,-124.953,07/25/2017,09:17,229.2,2,3.5,395.4,2,3.28,1016,15.2,107.62,14.046,31.439,230,396.7,226.2,390.2,-164,227,391.6,-164.6,8.298,2,4.341,2,8.19,3,342.5,2
LAPUSH_125W_48N,47.964,-124.953,07/25/2017,12:17,249.5,2,3.4,396.3,2,3.24,1016.2,15,108.03,14.095,31.483,250.4,397.6,246.3,391.2,-144.8,247.2,392.6,-145.4,8.276,2,-999,5,9.7,3,326.2,2
LAPUSH_125W_48N,47.964,-124.953,07/25/2017,15:17,308.1,2,3.7,397.3,2,3.54,1017.4,15.1,106.59,14.873,31.839,309.3,398.7,304.4,392.4,-88,305.5,393.8,-88.4,8.19,2,-999,5,5.354,3,274,2
LAPUSH_125W_48N,47.964,-124.953,07/25/2017,18:17,256.7,2,3.8,397.3,2,3.62,1018.3,15.6,106.6,15.055,31.667,257.7,398.7,253.8,392.7,-138.9,254.7,394.1,-139.4,8.25,2,-999,5,4.155,3,299.1,2
LAPUSH_125W_48N,47.964,-124.953,07/25/2017,21:17,224.7,2,3.8,398.6,2,3.65,1018.5,16,107.87,14.94,31.525,225.5,400,222.2,394.1,-171.9,223,395.5,-172.6,8.302,2,-999,5,4.242,3,331.2,2
LAPUSH_125W_48N,47.964,-124.953,07/26/2017,00:17,241.2,2,3.7,401.1,2,3.7,1018.1,16,108.22,14.152,31.693,242.1,402.6,238.6,396.8,-158.2,239.4,398.2,-158.8,8.284,2,-999,5,6.717,3,337.6,2
LAPUSH_125W_48N,47.964,-124.953,07/26/2017,03:17,195.1,2,3.5,401,2,3.36,1017.8,15.6,109.84,14.244,31.567,195.8,402.3,192.8,396.4,-203.5,193.6,397.8,-204.3,8.361,2,-999,5,3.471,3,371,2
LAPUSH_125W_48N,47.964,-124.953,07/26/2017,06:17,203.2,2,3.4,399.6,2,3.28,1018.5,15.3,111.15,14.238,31.575,203.9,401,201,395.3,-194.3,201.7,396.7,-195,8.385,2,4.363,2,5.069,3,371.7,2
LAPUSH_125W_48N,47.964,-124.953,07/26/2017,09:17,187.2,2,3.4,400,2,3.25,1018.3,15.1,112.85,13.681,31.604,187.8,401.3,185.2,395.8,-210.6,185.9,397.2,-211.4,8.362,2,5.996,2,6.272,3,375.3,2
LAPUSH_125W_48N,47.964,-124.953,07/26/2017,12:17,207.8,2,3.3,401.3,2,3.22,1018.6,14.9,113.07,13.843,31.59,208.5,402.6,205.6,397,-191.4,206.4,398.5,-192.1,8.311,2,-999,5,5.917,3,361.1,2
LAPUSH_125W_48N,47.964,-124.953,07/26/2017,15:17,180.9,2,3.5,401.2,2,3.39,1019.7,14.9,113.81,14.146,31.496,181.5,402.6,179.1,397.4,-218.2,179.8,398.8,-219,8.332,2,-999,5,4.22,3,363.8,2
LAPUSH_125W_48N,47.964,-124.953,07/26/2017,18:17,203.5,2,3.7,401.5,2,3.66,1020.4,15.2,115.1,13.65,31.522,204.2,403,201.8,398.2,-196.4,202.6,399.7,-197.2,8.33,2,-999,5,4.612,3,386.6,2
LAPUSH_125W_48N,47.964,-124.953,07/26/2017,21:17,179.3,2,3.7,401.4,2,3.64,1020.5,15.6,117.15,13.856,31.562,180,402.9,177.8,398.1,-220.3,178.5,399.6,-221.1,8.391,2,-999,5,6.712,3,395.9,2
LAPUSH_125W_48N,47.964,-124.953,07/27/2017,00:17,155.6,2,3.9,400.2,2,3.86,1019.8,15.8,120.21,14.286,31.505,156.2,401.7,154.2,396.5,-242.3,154.7,398,-243.2,8.432,2,-999,5,6.507,3,396.3,2
LAPUSH_125W_48N,47.964,-124.953,07/27/2017,03:17,156.1,2,3.6,398.4,2,3.54,1019.4,16,122.17,13.553,31.447,156.6,399.8,154.7,394.7,-240.1,155.2,396.2,-241,8.45,2,-999,5,9.289,3,396,2
LAPUSH_125W_48N,47.964,-124.953,07/27/2017,06:17,137.2,2,3.4,399.2,2,3.27,1019.6,15.7,124.51,13.388,31.58,137.6,400.5,135.9,395.6,-259.6,136.4,397,-260.6,8.452,2,10.043,2,5.707,3,395.5,2
LAPUSH_125W_48N,47.964,-124.953,07/27/2017,09:17,169.9,2,3.5,399.4,2,3.3,1019.8,15.4,124.97,13.444,31.646,170.5,400.7,168.4,395.8,-227.4,169.1,397.3,-228.2,8.424,2,9.169,2,12.532,3,395.4,2
LAPUSH_125W_48N,47.964,-124.953,07/27/2017,12:17,192.1,2,3.5,398.9,2,3.31,1020.1,15.2,123.39,13.415,31.801,192.7,400.3,190.4,395.5,-205.1,191.1,397,-205.8,8.341,2,-999,5,5.051,3,385.2,2
LAPUSH_125W_48N,47.964,-124.953,07/27/2017,15:17,201.4,2,3.5,399.1,2,3.29,1021.4,15.1,121.65,13.186,31.706,202.1,400.4,200,396.3,-196.3,200.8,397.8,-197,8.324,2,-999,5,5.433,3,375.8,2
LAPUSH_125W_48N,47.964,-124.953,07/27/2017,18:17,180.3,2,3.8,398.4,2,3.63,1022,15.1,122.18,13.52,31.551,181,399.8,179.2,395.8,-216.6,179.9,397.3,-217.4,-999,4,-999,5,3.95,3,395.7,2
LAPUSH_125W_48N,47.964,-124.953,07/27/2017,21:17,184.5,2,3.9,398,2,3.74,1022.3,15.7,122.21,13.706,31.723,185.2,399.5,183.3,395.5,-212.2,184,397,-213,8.376,2,-999,5,3.718,3,395.4,2
LAPUSH_125W_48N,47.964,-124.953,07/28/2017,00:17,177.8,2,3.8,398.9,2,3.72,1021.4,16.3,122.67,14.732,31.736,178.5,400.4,176.4,395.7,-219.3,177,397.1,-220.1,8.416,2,-999,5,7.246,3,396,2
LAPUSH_125W_48N,47.964,-124.953,07/28/2017,03:17,152.2,2,3.7,398.6,2,3.61,1020.3,16.4,124.57,13.988,31.518,152.7,400,150.9,395.1,-244.3,151.4,396.6,-245.2,8.441,2,-999,5,8.227,3,396.1,2
LAPUSH_125W_48N,47.964,-124.953,07/28/2017,06:17,241.5,2,3.3,399.2,2,3.17,1020.1,15.9,123.07,13.447,31.665,242.3,400.5,239.4,395.7,-156.3,240.3,397.2,-156.9,-999,4,9.114,2,5.263,3,395.3,2
LAPUSH_125W_48N,47.964,-124.953,07/28/2017,09:17,173.6,2,3.4,399.3,2,3.28,1019.4,15.4,123.7,13.61,31.695,174.2,400.6,172,395.5,-223.5,172.7,397,-224.3,8.401,2,9.106,2,4.653,3,395.4,2
LAPUSH_125W_48N,47.964,-124.953,07/28/2017,12:17,175,2,3.4,397.2,2,3.29,1019.4,15.3,123.91,13.563,31.647,175.6,398.5,173.4,393.4,-220,174,394.9,-220.9,8.401,2,-999,5,7.93,3,395.5,2
LAPUSH_125W_48N,47.964,-124.953,07/28/2017,15:17,170.1,2,3.6,397,2,3.41,1020.3,15.2,124.31,13.478,31.632,170.8,398.4,168.8,393.7,-225,169.4,395.2,-225.8,8.406,2,-999,5,9.674,3,395.5,2
LAPUSH_125W_48N,47.964,-124.953,07/28/2017,18:17,166.3,2,3.9,397.7,2,3.82,1020.9,15.5,125.38,14.015,31.695,166.9,399.3,165,394.7,-229.7,165.6,396.1,-230.5,8.442,2,-999,5,6.278,3,395.7,2
LAPUSH_125W_48N,47.964,-124.953,07/28/2017,21:17,212.8,2,3.7,398.1,2,3.6,1021,16,123.96,14.796,31.798,213.6,399.5,211,394.6,-183.6,211.8,396.1,-184.3,8.328,2,-999,5,4.506,3,383.4,2
LAPUSH_125W_48N,47.964,-124.953,07/29/2017,00:17,200.3,2,3.8,397.3,2,3.77,1020.3,16.3,123.51,14.982,31.783,201.1,398.8,198.5,393.6,-195.1,199.2,395,-195.8,8.381,2,-999,5,8.233,3,395.3,2
LAPUSH_125W_48N,47.964,-124.953,07/29/2017,03:17,197,2,3.8,397.3,2,3.71,1020,16.6,123.16,14.898,31.79,197.8,398.8,195.1,393.4,-198.3,195.8,394.9,-199,-999,4,-999,5,4.864,3,396.1,2
LAPUSH_125W_48N,47.964,-124.953,07/29/2017,06:17,187,2,3.5,397.7,2,3.27,1020.4,16.3,122.59,14.53,31.788,187.7,399,185.3,394,-208.7,186,395.5,-209.5,8.383,2,3.772,2,4.799,3,395.8,2
LAPUSH_125W_48N,47.964,-124.953,07/29/2017,09:17,200.6,2,3.5,398.2,2,3.33,1020.1,15.8,121.84,14.714,31.793,201.3,399.6,198.7,394.3,-195.7,199.4,395.8,-196.4,8.358,2,4.086,2,7.286,3,389.2,2
LAPUSH_125W_48N,47.964,-124.953,07/29/2017,12:17,430.9,2,3.3,398.5,2,3.15,1020.4,15.4,117.46,13.232,31.555,432.4,399.8,427.4,395.2,32.2,429,396.7,32.3,8.047,2,-999,5,4.22,3,309.2,2
LAPUSH_125W_48N,47.964,-124.953,07/29/2017,15:17,436.3,2,3.9,413.5,2,3.88,1021.2,15.3,114.09,13.006,31.534,438,415.1,433.4,410.8,22.6,435.1,412.4,22.7,8.036,2,-999,5,4.154,3,285.3,2
LAPUSH_125W_48N,47.964,-124.953,07/29/2017,18:17,406.7,2,4,406,2,3.78,1022.3,15.8,111.8,13.544,31.541,408.3,407.6,404.3,403.6,0.7,405.8,405.1,0.7,8.046,2,-999,5,4.07,3,291.4,2
LAPUSH_125W_48N,47.964,-124.953,07/29/2017,21:17,465.5,2,4.1,400,2,4.07,1022.8,16.2,109.72,14.056,31.531,467.4,401.6,462.8,397.7,65.1,464.5,399.2,65.4,8.029,2,-999,5,6.44,3,287.1,2
LAPUSH_125W_48N,47.964,-124.953,07/30/2017,00:17,218.4,2,3.7,397.5,2,3.68,1022.3,17.2,112.67,15.462,31.302,219.2,399,216.6,394.3,-177.7,217.4,395.7,-178.3,-999,4,-999,5,4.312,3,320.8,2
LAPUSH_125W_48N,47.964,-124.953,07/30/2017,03:17,178.2,2,3.3,401.3,2,3.2,1022.2,17.5,114.89,15.462,31.1,178.8,402.6,176.7,397.9,-221.2,177.3,399.3,-222,8.427,2,-999,5,3.662,3,398.3,2
LAPUSH_125W_48N,47.964,-124.953,07/30/2017,06:17,193.1,2,3.9,401.8,2,3.71,1023.1,17.1,116.06,15.061,31.129,193.8,403.2,191.8,399,-207.2,192.5,400.5,-208,-999,4,5.702,2,7.795,3,379.1,2
LAPUSH_125W_48N,47.964,-124.953,07/30/2017,09:17,187.5,2,3.8,401.2,2,3.71,1023.6,16.8,117.01,15.207,31.239,188.2,402.6,186.3,398.6,-212.2,187,400,-213,8.394,2,4.171,2,5.066,3,380.8,2
LAPUSH_125W_48N,47.964,-124.953,07/30/2017,12:17,186.4,2,3.8,399.3,2,3.67,1024.2,16.6,117.37,15.366,31.303,187.1,400.8,185.3,396.9,-211.6,186,398.3,-212.3,8.41,2,-999,5,8.003,3,375,2
LAPUSH_125W_48N,47.964,-124.953,07/30/2017,15:17,176.3,2,4.2,397.2,2,4.03,1025.5,16.5,118.4,15.328,31.34,177,398.9,175.5,395.5,-220,176.1,396.9,-220.8,-999,4,-999,5,4.943,3,382.8,2
LAPUSH_125W_48N,47.964,-124.953,07/30/2017,18:17,197.5,2,4.1,397.5,2,4.07,1026.4,16.7,118.55,15.558,31.311,198.3,399.2,196.8,396.1,-199.3,197.5,397.5,-200,8.372,2,-999,5,3.912,3,376.8,2
LAPUSH_125W_48N,47.964,-124.953,07/30/2017,21:17,166.4,2,4.2,396.2,2,3.98,1026.9,17.1,121.48,15.865,31.292,167,397.7,165.8,394.7,-228.9,166.4,396.1,-229.8,8.452,2,-999,5,3.733,3,398.1,2
